school,applicant
香港大学会计学硕士,"华南理工大学, 财务管理, 大四，GPA3.75，雅思7.0"
香港大学市场营销学理学硕士,"复旦大学, 国际政治, 大四，GPA3.5，雅思7.0，GRE326"
香港大学会计学硕士,"南京财经大学+滑铁卢（2+2）, 工商管理（环境商务）, 大四，GPA87，雅思6.5"
香港大学商业分析理学硕士,"华东师范大学, 数据科学与大数据技术, 已毕业，GPA85，雅思6.5"
香港大学商业分析理学硕士,"华东师范大学, 信管, 已毕业，GPA86，雅思7.0"
香港大学商业分析理学硕士,"北京师范大学, 经济学, 大四，GPA88.6，雅思7.0，GRE324"
香港大学会计学硕士,"厦门大学, 会计, 大四，GPA87.35，雅思7.0，GRE325"
香港大学经济学硕士,"南开大学, 经济+管理双修, 大四，GPA88，托福101，GRE319"
香港大学金融学硕士,"同济大学, 金融学, 大四，GPA89.14，雅思6.5"
香港大学金融科技金融学硕士,"加州大学圣地亚哥分校, 应用数学, 已毕业，GPA3.52，雅思6.5"
香港大学会计学硕士,"厦门大学, 会计（国际学院）, 大四，GPA88，雅思7.5"
香港大学经济学硕士,"厦门大学, 会计（国际学院）, 大四，GPA88，雅思7.5"
香港大学商业分析理学硕士,"中国农业大学, 金融学数据科学与大数据技术双学位, 大四，GPA3.6，雅思6.5"
香港大学金融科技金融学硕士,"不列颠哥伦比亚大学, econ minor stat, 大四，GPA82.7，GRE321"
香港大学环球管理学硕士,"北京理工大学, 三年以上工作经验，GPA82.88，雅思7.0，GMAT700"
香港大学环球管理学硕士,"中山大学, 酒店管理, 大四，GPA3.4，雅思7.0"
香港中文大学会计学硕士,"厦门大学, 会计, 大四，GPA87.35，雅思7.0，GRE325"
香港大学金融学硕士,"武汉大学, 金融工程, 大四，GPA89.82，雅思7.0，GRE320"
香港大学金融科技金融学硕士,"西安交通大学, 金融学, 已毕业，GPA87.7，雅思7.0"
香港大学会计学硕士,"厦门大学, 会计学, 大四，GPA88.45，雅思7.0，GMAT700"
香港中文大学可持续旅游管理社会科学硕士,"澳门科技大学, 旅游管理, 大四，GPA3.61，雅思7.0"
香港中文大学商业分析理学硕士,"中国人民大学, 金融学, 已毕业，GPA83，雅思6.5，GRE321"
香港大学经济学硕士,"北京大学, 国际政治（国际政治经济方向）, 已毕业，GPA3.63，雅思6.5"
香港大学环球管理学硕士,"广东外语外贸大学, 国际贸易, 大四，GPA3.85，雅思7.5"
香港大学经济学硕士,"中国人民大学, 金融学（中法）, 大四，GPA3.66，雅思7.5，GMAT720"
香港大学会计学硕士,"中央财经大学, 会计, 两年工作经验，GPA89.73，雅思7.5"
香港大学环球管理学硕士,"华南理工大学, 会计学, 大四，GPA3.74，雅思7.5，GRE323"
香港大学会计学硕士,"厦门大学, 会计学, 大四，GPA86.6，雅思7.0"
香港大学环球管理学硕士,"厦门大学, 会计学, 大四，GPA3.58，雅思7.5"
香港大学会计学硕士,"厦门大学, 会计学, 大四，GPA3.58，雅思7.5"
香港大学经济学硕士,"西安交通大学, 金融学, 已毕业，GPA87.7，雅思7.0"
香港大学金融学硕士,"西安交通大学, 金融学, 已毕业，GPA87.7，雅思7.0"
香港大学环球管理学硕士,"不列颠哥伦比亚大学, econ minor stat, 大四，GPA82.7，GRE321"
香港中文大学商业分析理学硕士,"华东师范大学, 信息系统管理, 已毕业，GPA84.14，雅思7.0，GMAT700"
香港中文大学商业分析理学硕士,"不列颠哥伦比亚大学, econ minor stat, 大四，GPA82.7，GRE321"
香港理工大学科技应用数学（精算及投资科学）理学硕士,"南昌大学, 金融数学, 已毕业，GPA83，雅思7.0"
香港理工大学科技应用数学（精算及投资科学）理学硕士,"中国人民大学, 数学与应用数学, 已毕业，GPA2.89，雅思6.5"
香港中文大学经济学理学硕士,"复旦大学, 经济, 大四，GPA3.04，雅思7.5，GRE324"
香港理工大学科技应用数学（精算及投资科学）理学硕士,"华南师范大学, 数学与应用数学（师范）, 大四，GPA83，雅思:6.5(L:6.0/R:8.0/W:6.0/S:6.0)"
香港中文大学经济学理学硕士,"中南财经政法大学, 工商管理, 大四，GPA87.27，雅思7.0"
香港理工大学科技应用数学（精算及投资科学）理学硕士,"北京师范大学, 数学与应用数学, 已毕业，GPA78.04，雅思6.5"
香港中文大学经济学理学硕士,"中国人民大学, 金融学, 已毕业，GPA83，雅思6.5，GRE321"
香港中文大学商业分析理学硕士,"同济大学, 建筑学, 已毕业，GPA86.61，托福105，GRE325"
香港中文大学商业分析理学硕士,"中山大学, 金融学, 已毕业，GPA3.9，雅思7.0，GMAT650"
香港中文大学管理学理学硕士,"厦门大学, 金融（国际学院）, 已毕业，GPA82，雅思7.0"
香港中文大学管理学理学硕士,"华南理工大学, 会计学, 大四，GPA3.74，雅思7.5，GRE323"
香港中文大学管理学理学硕士,"华南师范大学, 财务管理（中澳联合培养、中美联合培养）, 大四，GPA88.8，雅思6.5，GRE336"
香港中文大学金融学理学硕士（CUHKSZ）,"浙江大学, 金融学, 大四，GPA83.05，雅思6.5"
香港中文大学金融学理学硕士（CUHKSZ）,"山东大学（威海）, 会计, 已毕业，GPA89.24，雅思6.5"
香港中文大学会计学理学硕士（CUHKSZ）,"华南理工大学, 会计学, 大四，GPA3.74，雅思7.5，GRE323"
香港中文大学市场营销理学硕士,"山东大学, 工商管理（实验班）, 已毕业，GPA86.85，雅思7.0，GMAT700"
香港中文大学经济学理学硕士（CUHKSZ）,"中南财经政法大学, 工商管理, 大四，GPA87.27，雅思7.0"
香港中文大学经济学理学硕士（CUHKSZ）,"北京理工大学, 工业工程, 大四，GPA84.28，托福102"
香港中文大学房地产理学硕士,"华南师范大学, 金融学（中英合作办学）, 大四，GPA88.1，雅思7.0，GMAT680"
香港中文大学市场营销理学硕士,"华南师范大学, 财务管理（中澳联合培养、中美联合培养）, 大四，GPA88.8，雅思6.5，GRE336"
香港中文大学金融工程理学硕士（CUHKSZ）,"哈尔滨工业大学（威海）, 信息与计算科学, 大四，GPA87.99，雅思7.0，GRE323"
香港中文大学精算学与保险分析理学硕士,"华东师范大学, 数学与应用数学, 大四，GPA3.48，雅思7.5"
香港中文大学管理学理学硕士,"滑铁卢大学, 会计与管理, 大四，GPA77.87，GMAT770"
香港中文大学会计学,"厦门大学, 会计学, 大四，GPA84，雅思7.0，GRE325"
香港中文大学会计学,"广东外语外贸大学, 会计, 已毕业，GPA91.14，雅思7.0，GMAT680"
香港中文大学会计学,"西安交通大学, 英语, 三年以上工作经验，GPA84，雅思7.5"
香港中文大学信息管理 & 商业分析硕士项目（CUHKSZ）,"天津大学, 信息管理与信息系统, 大四，GPA91，托福89"
香港中文大学信息管理 & 商业分析硕士项目（CUHKSZ）,"哈尔滨工业大学（威海）, 信息与计算科学, 大四，GPA87.54，雅思7.0，GRE323"
香港城市大学商务资讯系统（金融与智能科技）,"哈尔滨工业大学（威海）, 软件工程, 已毕业，GPA82.36，雅思6.5"
香港理工大学中国商贸管理,"澳门大学, 商业经济学, 大四，GPA3.45，雅思6.5"
香港中文大学金融工程（CUHKSZ）,"厦门大学, 金融工程, 大四，GPA85.8，雅思6.5"
香港中文大学风险管理科学与数据分析理学硕士,"不列颠哥伦比亚大学, 金融, 大四，GPA78"
香港理工大学专业会计,"上海对外经贸大学, 金融学, 大四，GPA85.5，雅思6.5"
香港岭南大学国际银行与金融理学硕士,"约克大学（加拿大）, 经济, 已毕业，GPA5.46，免语言成绩"
香港浸会大学应用会计与金融,"澳门大学, 金融, 大四，GPA2.74，雅思6.5"
香港浸会大学应用会计与金融,"西安外事学院, 财务管理, 三年以上工作经验，GPA81.7，雅思6.5"
香港大学会计学,"中国海洋大学, 会计学, 大四，GPA3.75，雅思7.0"
香港城市大学应用经济学,"湖南大学, 工商管理, 一年工作经验，GPA3.61，六级495"
香港大学图书馆和信息管理,"北京交通大学, 信息管理与信息系统, 大四，GPA83，雅思6.5"
香港大学房地产学,"安徽大学, 国际经济与贸易, 三年以上工作经验，GPA83，雅思7.0"
香港大学房地产学,"湖南大学, 工程管理, 三年工作经验，GPA82.9，雅思6.5"
香港理工大学供应链物流管理,"卡尔顿大学, 供应链, 大四，GPA7.69，免语言成绩"
香港中文大学市场学理学硕士（CUHKSZ）,"西安交通大学, 工业工程, 大四，GPA82.91，雅思6.5"
香港中文大学会计学（CUHKSZ）,"华北电力大学, 会计, 大四，GPA3.92，托福101，GRE321"
香港浸会大学公司治理与合规理学硕士,"西安外事学院, 财务管理, 三年以上工作经验，GPA81.7，雅思6.5"
香港城市大学营运与供应链管理,"河海大学, 信息管理与信息系统, 大四，GPA88.39，六级563"
香港科技大学金融数学,"中南大学, 数学与应用数学, 大四，GPA85.87，雅思7.0，GRE317"
香港城市大学商业及数据分析理学硕士（商业定量分析方向）,"四川大学, 广告, 已毕业，GPA3.57，雅思6.5"
香港科技大学金融科技理学硕士,"滑铁卢大学, Math/Business Administration Degree, 大四，GPA3.7，免语言成绩"
香港中文大学金融科技理学硕士,"中国人民大学, 金融学, 大四，GPA3.4，雅思6.5"
香港中文大学精算学与保险分析,"滑铁卢大学, Math/Business Administration Degree, 大四，GPA3.7，免语言成绩"
香港科技大学金融理学硕士,"中国人民大学, 金融学, 大四，GPA85.77，雅思7.0，GRE321"
香港城市大学商务资讯系统（金融与智能科技）,"浙江大学, 信息工程, 已毕业，GPA85，雅思6.5"
香港中文大学经济学,"中国农业大学, 国际经济与贸易（经济学、中外合作办学）, 大四，GPA94，雅思6.5"
香港大学经济学,"清华大学, 经济, 大四，GPA3.5，托福80"
香港大学金融学,"清华大学, 经济, 大四，GPA3.5，托福80"
香港城市大学商业及数据分析理学硕士（商业定量分析方向）,"南京大学, 计算机与金融工程实验班, 大四，GPA3.97，雅思6.5"
香港城市大学商业及数据分析理学硕士（商业定量分析方向）,"兰州大学, 数据科学与大数据技术, 大四，GPA3.12，雅思6.5"
香港科技大学金融数学,"中南大学, 统计, 已毕业，GPA88.25，雅思6.5，GRE336.5"
香港科技大学金融数学,"四川大学, 金融工程, 已毕业，GPA86.92，雅思6.5"
香港岭南大学市场营销与国际商务理学硕士,"上海政法学院, 经济与金融, 大四，GPA3.3，雅思6.5"
香港大学图书馆和信息管理,"北京外国语大学, 大四，GPA86.6，雅思7.0"
香港大学图书馆和信息管理,"北京交通大学, 信息管理与信息系统, 大四，GPA86.5，托福99，GRE319"
香港大学图书馆和信息管理,"北京工业大学, 信息管理与信息系统, 已毕业，GPA85.53，雅思6.0"
香港中文大学金融学（CUHKSZ）,"上海财经大学, 保险精算, 已毕业，GPA3.2，雅思7.0，GMAT710"
香港城市大学商务资讯系统（管理信息系统）,"四川大学, 广告, 已毕业，GPA3.57，雅思6.5"
香港浸会大学人力资源管理硕士,"广东技术师范大学, 人力资源管理, 大四，GPA90.43，雅思7.0"
香港城市大学商务资讯系统（管理信息系统）,"湖南大学, acca, 大四，GPA3.2，雅思7.0"
香港城市大学商务资讯系统（管理信息系统）,"纽卡斯尔大学, 市场营销(Marketing) , 大四，GPA61，免语言成绩"
香港理工大学商业管理,"广东技术师范大学, 人力资源管理, 大四，GPA90.43，雅思7.0"
香港城市大学金融学,"北京理工大学, 会计学, 大四，GPA85.6，雅思7.0"
香港中文大学经济学（CUHKSZ）,"西南财经大学, 国际商务, 大四，GPA3.6，雅思7.5"
香港科技大学全球运营,"中国人民大学, 金融, 大四，GPA3.4，雅思7.5"
香港科技大学全球运营,"南京大学, 市场营销, 大四，GPA4.11，雅思7.0"
香港科技大学全球运营,"香港大学, 会计与金融, 大四，GPA3.3，免语言成绩"
香港城市大学商业及数据分析理学硕士（信息分析管理方向）,"东南大学, 英语, 三年以上工作经验，GPA85.27，雅思7.0"
香港理工大学供应链物流管理,"上海海事大学, 交通管理, 一年工作经验，GPA82.1，雅思6.5"
香港城市大学营运与供应链管理,"南京航空航天大学, 民航运输管理, 大四，GPA3.5，雅思7.0"
香港中文大学会计学（CUHKSZ）,"哈尔滨工业大学（威海）, 会计, 大四，GPA85，雅思7.0"
香港城市大学应用经济学,"北京师范大学-香港浸会大学联合国际学院, 应用经济学, 大四，GPA3.59，雅思7.0"
香港大学市场营销,"香港岭南大学, 电子商务, 大四，GPA3.7，雅思7.0"
香港大学经济学,"厦门大学, 金融学（国际学院）, 大四，GPA3.29，雅思6.5"
香港大学金融学,"东南大学, 金融工程, 大四，GPA3.82，雅思7.0"
香港科技大学金融数学,"澳门大学, 数学, 大四，GPA3.73，雅思6.0"
香港中文大学商业分析,"香港中文大学（深圳）, 应用经济学，辅修金融, 大四，GPA3.8，雅思7.5，GRE333"
香港中文大学经济学,"吉林大学, 金融学, 大四，GPA3.68，雅思6.5"
香港中文大学金融科技理学硕士,"东南大学, 金融工程, 大四，GPA3.82，雅思7.0"
香港城市大学环球企业管理,"苏州大学, 新闻传媒, 两年工作经验，GPA3.78，雅思6.5"
香港中文大学会计学,"南京大学, 财务管理, 已毕业，GPA4.26，雅思6.5，GMAT680"
香港城市大学环球企业管理,"北京外国语大学, 工商管理, 三年以上工作经验，GPA80，雅思6.5"
香港理工大学会计学,"北京林业大学, 会计, 大四，GPA88.21，雅思6.5，GMAT650"
香港理工大学会计学,"西蒙弗雷泽大学, 会计辅修mis, 大四，GPA3.21，免语言成绩"
香港中文大学金融学,"华东理工大学, 财务管理, 大四，GPA87.2，雅思7.0，GMAT710"
香港大学金融科技金融学硕士,"武汉大学, 金融工程, 大四，GPA3.57，雅思6.0"
香港大学市场营销,"厦门大学, 会计, 大四，GPA85，雅思7.0"
香港大学会计学,"南开大学, 会计, 两年工作经验，GPA85.02，雅思7.5"
香港大学市场营销,"上海交通大学, 市场营销, 大四，GPA3.25，雅思7.5，GMAT680"
香港大学环球管理硕士,"厦门大学, 金融学, 大四，GPA84，托福103，GRE327"
香港大学市场营销,"中国人民大学, 财务管理, 大四，GPA3.5，雅思6.5"
